product_id,Screen_Appearance,Voice_Clarity,Signal_Receiving_Strength,App_Comaptiability,product_length,product_width,product_thickness,Overall_Quality
156324,SlightlyGood,Poor,Average,Excellent,5.39,2.08,0.35,Good
140725,VeryGood,AboveAverage,Poor,SlightlyGood,5.72,2.35,0.365,Good
141474,Average,SlightlyGood,Average,Average,4.34,1.87,0.347,Good
140690,Excellent,SlightlyGood,Excellent,Excellent,4.5,2.49,0.364,VeryGood
133659,VeryGood,AboveAverage,SlightlyPoor,AboveAverage,4.94,2.04,0.328,Good
204507,VeryGood,BelowAverage,BelowAverage,Excellent,5.64,2.32,0.395,Good
115132,Poor,Average,VeryPoor,AboveAverage,4.91,2.76,0.34,Poor
143161,Poor,AboveAverage,AboveAverage,VeryPoor,5.18,1.96,0.342,Poor
111942,SlightlyPoor,BelowAverage,AboveAverage,BelowAverage,5.42,2.2,0.397,Poor
123709,AboveAverage,Good,SlightlyGood,SlightlyPoor,6.07,2.07,0.381,Good
117775,SlightlyPoor,Poor,BelowAverage,Poor,5.9,2.39,0.358,Poor
177523,Excellent,Excellent,SlightlyGood,SlightlyGood,4.43,2.73,0.327,VeryGood
132644,Good,Average,Poor,Good,4.88,2,0.314,Good
172150,SlightlyPoor,Excellent,Poor,AboveAverage,4.4,1.98,0.374,Good
129443,SlightlyGood,Excellent,AboveAverage,Good,6.05,2.79,0.312,VeryGood
179868,SlightlyPoor,VeryPoor,VeryGood,SlightlyPoor,6.13,2.89,0.391,Poor
168525,VeryGood,Excellent,VeryPoor,SlightlyGood,5.97,2.23,0.303,Good
166484,Good,VeryGood,AboveAverage,VeryPoor,5.89,1.99,0.347,Good
161928,Excellent,Good,SlightlyPoor,Average,5.07,2.14,0.358,Good
175988,Poor,AboveAverage,SlightlyPoor,Poor,4.22,2.06,0.302,Poor
139047,SlightlyPoor,SlightlyPoor,Average,Poor,5.34,1.8,0.382,Poor
162136,Excellent,VeryPoor,VeryGood,SlightlyGood,4.69,2.42,0.328,Good
206941,Excellent,Good,VeryGood,VeryGood,5.65,1.85,0.391,VeryGood
138626,Good,Good,Excellent,VeryPoor,4.48,1.95,0.335,Good
203187,AboveAverage,VeryPoor,SlightlyPoor,SlightlyPoor,5.32,2.81,0.339,Poor
188153,AboveAverage,Poor,SlightlyPoor,SlightlyGood,6.07,2.23,0.397,Poor
167643,VeryPoor,Excellent,Good,AboveAverage,6.08,1.98,0.348,Good
138540,VeryPoor,AboveAverage,VeryPoor,AboveAverage,4.45,1.85,0.381,Poor
138208,AboveAverage,AboveAverage,Average,AboveAverage,5.04,2.59,0.391,Good
134032,SlightlyGood,SlightlyPoor,Excellent,SlightlyGood,5.78,2.8,0.311,Good
207842,AboveAverage,VeryPoor,VeryPoor,AboveAverage,4.88,2.88,0.345,Poor
121183,SlightlyPoor,Poor,Poor,BelowAverage,5.6,2.82,0.314,Poor
177678,Good,SlightlyGood,VeryGood,SlightlyGood,5.73,2.13,0.34,VeryGood
154672,BelowAverage,VeryPoor,VeryGood,VeryPoor,5.04,2.8,0.343,Poor
118849,Average,SlightlyGood,Good,VeryPoor,5.12,2.8,0.364,Good
188428,Excellent,SlightlyPoor,Excellent,SlightlyGood,6.16,1.99,0.337,Good
118593,VeryGood,VeryGood,Average,Good,4.77,1.89,0.312,VeryGood
174805,Good,Poor,VeryGood,SlightlyPoor,6.03,2.02,0.334,Good
188562,Poor,SlightlyGood,SlightlyGood,VeryPoor,4.58,2.79,0.362,Poor
132514,Poor,VeryGood,Excellent,SlightlyPoor,4.88,2.46,0.367,Good
160468,Good,BelowAverage,SlightlyPoor,Good,5.09,1.82,0.32,Good
194177,AboveAverage,BelowAverage,AboveAverage,VeryPoor,5.16,1.76,0.303,Poor
156764,Good,Good,Excellent,VeryGood,4.93,2.38,0.376,VeryGood
125332,SlightlyPoor,Poor,Good,VeryPoor,4.24,1.87,0.388,Poor
196329,SlightlyGood,SlightlyGood,BelowAverage,Poor,5.33,2.51,0.375,Poor
151880,SlightlyPoor,AboveAverage,Average,VeryPoor,6.14,2.2,0.396,Poor
186395,SlightlyGood,AboveAverage,VeryPoor,VeryPoor,4.43,2.69,0.346,Poor
199872,Good,Excellent,Good,VeryPoor,4.35,2.2,0.346,Good
131927,VeryPoor,Excellent,VeryPoor,Excellent,4.91,2.71,0.327,Good
181465,VeryGood,Good,SlightlyPoor,SlightlyGood,5.25,2.27,0.326,Good
154018,SlightlyPoor,Good,SlightlyPoor,Good,5.91,2.62,0.389,Good
143436,Good,Average,SlightlyPoor,Good,4.91,2.86,0.311,Good
164703,Excellent,BelowAverage,BelowAverage,AboveAverage,4.64,1.92,0.394,Good
122371,VeryGood,VeryGood,Excellent,Excellent,4.4,1.89,0.319,VeryGood
138084,BelowAverage,Excellent,BelowAverage,VeryGood,5.98,2.6,0.353,Good
183189,VeryPoor,Poor,Average,Poor,5.17,2.65,0.393,Poor
161743,Good,VeryGood,Excellent,SlightlyGood,5.52,2.55,0.308,VeryGood
206010,VeryPoor,Average,BelowAverage,Poor,5.5,2.01,0.388,Poor
180830,Good,Average,BelowAverage,SlightlyPoor,5.21,1.82,0.312,Poor
159403,Poor,SlightlyGood,SlightlyGood,VeryGood,5.76,2.52,0.394,Good
175047,Excellent,SlightlyGood,Excellent,VeryGood,5.75,2.82,0.325,VeryGood
149240,Good,AboveAverage,VeryPoor,Excellent,5.99,2.67,0.362,Good
171364,SlightlyGood,BelowAverage,VeryGood,Average,5.24,1.83,0.304,Good
168177,Poor,Good,VeryGood,SlightlyPoor,4.98,2.07,0.347,Good
135933,Average,Poor,Excellent,Good,6.09,2.77,0.387,Good
115469,VeryPoor,VeryGood,AboveAverage,VeryGood,5.28,2.15,0.394,Good
178199,SlightlyPoor,VeryGood,BelowAverage,BelowAverage,5.07,2.43,0.318,Poor
151702,Poor,Poor,VeryGood,Average,4.28,2.03,0.362,Poor
133675,BelowAverage,Poor,BelowAverage,AboveAverage,5.23,1.95,0.348,Poor
204029,Excellent,Excellent,Excellent,AboveAverage,5.15,1.93,0.369,VeryGood
116460,AboveAverage,Excellent,Average,SlightlyGood,6.14,1.89,0.383,Good
189051,Excellent,SlightlyGood,Poor,SlightlyPoor,5.12,2.65,0.337,Good
190310,SlightlyGood,SlightlyGood,VeryGood,Poor,4.5,2.67,0.348,Good
134832,BelowAverage,Excellent,BelowAverage,SlightlyGood,5.7,2.69,0.302,Good
165277,BelowAverage,Excellent,AboveAverage,Excellent,5.72,2.9,0.331,Good
156614,SlightlyGood,Excellent,BelowAverage,Excellent,4.75,2.17,0.298,VeryGood
193463,Good,Excellent,BelowAverage,Good,5.34,1.96,0.312,Good
181387,Average,VeryGood,Good,Excellent,4.64,1.9,0.372,VeryGood
126615,SlightlyGood,Poor,SlightlyPoor,BelowAverage,4.38,2.74,0.311,Poor
196607,VeryPoor,Good,SlightlyGood,VeryPoor,4.85,1.79,0.329,Poor
147376,VeryGood,SlightlyPoor,AboveAverage,SlightlyGood,5.91,2.37,0.397,Good
141802,VeryGood,VeryGood,BelowAverage,SlightlyGood,5.39,2.83,0.312,Good
178725,BelowAverage,Average,VeryPoor,Average,6.01,1.81,0.387,Poor
137211,VeryGood,SlightlyPoor,SlightlyGood,SlightlyPoor,5.36,2.27,0.319,Good
114063,AboveAverage,Excellent,VeryPoor,Good,6.03,2.79,0.335,Good
200722,BelowAverage,Excellent,AboveAverage,VeryGood,5.91,2.85,0.393,Good
119179,BelowAverage,BelowAverage,BelowAverage,SlightlyGood,5.87,1.81,0.298,Poor
214356,AboveAverage,VeryPoor,Excellent,VeryPoor,5.99,2.61,0.377,Poor
154159,Poor,AboveAverage,VeryPoor,Excellent,5,2.59,0.332,Poor
132402,VeryGood,Poor,VeryGood,Excellent,4.31,2.77,0.303,Good
143484,VeryPoor,BelowAverage,VeryGood,Excellent,5.63,1.93,0.355,Good
182253,Excellent,AboveAverage,Average,SlightlyPoor,4.59,2.76,0.364,Good
166581,Good,AboveAverage,AboveAverage,Good,6.09,2.33,0.312,Good
203960,VeryGood,Average,SlightlyGood,BelowAverage,5.22,2.47,0.395,Good
195309,Good,VeryPoor,Average,Average,4.8,2.3,0.361,Poor
118786,Good,SlightlyPoor,SlightlyGood,SlightlyGood,4.37,2.16,0.335,Good
173217,AboveAverage,Poor,AboveAverage,Average,5.56,1.8,0.305,Poor
153980,AboveAverage,VeryPoor,AboveAverage,VeryPoor,4.39,2.02,0.355,Poor
125554,VeryGood,VeryPoor,Good,VeryGood,5.21,2.33,0.393,Good
200249,SlightlyGood,Good,Good,Average,4.69,2.3,0.359,Good
114995,BelowAverage,SlightlyGood,VeryPoor,VeryPoor,4.44,2.14,0.304,Poor
124865,SlightlyPoor,Good,Poor,SlightlyPoor,4.75,2.69,0.393,Poor
186984,Poor,SlightlyPoor,BelowAverage,AboveAverage,5.15,2.38,0.348,Poor
152197,SlightlyGood,Excellent,AboveAverage,SlightlyPoor,5.65,2.6,0.316,Good
188132,Excellent,Excellent,AboveAverage,VeryPoor,5.07,2.45,0.352,Good
116093,Poor,BelowAverage,SlightlyPoor,SlightlyGood,5.3,2.26,0.322,Poor
186988,SlightlyGood,VeryPoor,Average,Good,5.98,2.61,0.3,Good
202608,Good,SlightlyPoor,SlightlyPoor,AboveAverage,4.34,2.15,0.312,Poor
158615,VeryPoor,AboveAverage,Average,Poor,4.56,1.88,0.396,Poor
160574,BelowAverage,SlightlyGood,Average,Excellent,5.38,2.1,0.377,Good
198840,BelowAverage,Poor,SlightlyGood,BelowAverage,5.97,2.33,0.301,Poor
196326,Average,BelowAverage,AboveAverage,Good,4.95,2.07,0.353,Good
187421,AboveAverage,AboveAverage,Poor,BelowAverage,5.18,2.38,0.396,Poor
152313,BelowAverage,Average,Excellent,SlightlyGood,4.68,2.37,0.384,Good
209368,VeryPoor,BelowAverage,Average,Good,5.92,2.86,0.305,Poor
210875,AboveAverage,VeryGood,Poor,SlightlyGood,4.26,2.31,0.343,Good
136693,SlightlyPoor,AboveAverage,Excellent,Good,5.17,2.14,0.39,Good
153452,BelowAverage,Good,SlightlyPoor,SlightlyGood,4.51,2.7,0.336,Good
200826,SlightlyGood,SlightlyGood,BelowAverage,Poor,5.05,2.67,0.388,Poor
187492,Average,SlightlyGood,SlightlyPoor,VeryPoor,5.53,2.64,0.338,Poor
193604,SlightlyPoor,BelowAverage,BelowAverage,VeryGood,6.04,1.95,0.376,Poor
180399,AboveAverage,AboveAverage,Excellent,SlightlyGood,5.87,1.77,0.36,Good
148049,SlightlyGood,VeryPoor,VeryGood,SlightlyPoor,4.86,2.37,0.316,Poor
176319,SlightlyPoor,VeryPoor,SlightlyGood,Poor,5.71,2.84,0.381,Poor
131223,Poor,Good,Average,BelowAverage,4.91,2.42,0.38,Poor
127440,Good,SlightlyPoor,SlightlyPoor,SlightlyPoor,5.61,2.51,0.373,Poor
171805,VeryGood,SlightlyGood,Excellent,Good,4.33,2.36,0.378,VeryGood
124480,Excellent,VeryPoor,VeryPoor,SlightlyPoor,4.36,2.66,0.323,Poor
158220,BelowAverage,Poor,SlightlyPoor,Poor,4.93,2.08,0.351,Poor
200663,VeryPoor,AboveAverage,Average,Good,4.68,2.35,0.324,Poor
140378,SlightlyPoor,Excellent,Excellent,Poor,6.07,2.42,0.33,Good
186394,BelowAverage,VeryPoor,SlightlyPoor,VeryGood,4.55,2.33,0.335,Poor
127824,Excellent,BelowAverage,Average,Average,5.66,2.71,0.313,Good
172397,Average,Average,Poor,VeryPoor,6.03,2.56,0.341,Poor
212488,Poor,SlightlyPoor,BelowAverage,Good,5.49,2.4,0.323,Poor
156585,Good,VeryPoor,VeryPoor,AboveAverage,4.83,1.77,0.362,Poor
161877,VeryGood,SlightlyPoor,AboveAverage,Average,5.97,2.64,0.334,Good
111241,BelowAverage,Good,Poor,VeryGood,5.68,2.49,0.376,Good
193912,SlightlyGood,VeryGood,Good,BelowAverage,6.17,1.91,0.372,Good
117853,SlightlyGood,BelowAverage,VeryPoor,Average,4.76,2.62,0.341,Poor
115242,AboveAverage,Average,VeryGood,SlightlyPoor,5.87,1.88,0.366,Good
147770,Average,AboveAverage,VeryGood,Excellent,4.83,2.27,0.331,Good
150792,AboveAverage,SlightlyGood,Poor,SlightlyGood,4.39,2.2,0.382,Good
167714,Good,Good,VeryGood,SlightlyPoor,5.77,2.36,0.33,Good
182855,Good,Good,VeryPoor,Good,5.12,2.39,0.382,Good
143120,VeryGood,BelowAverage,SlightlyGood,SlightlyPoor,4.99,1.86,0.357,Good
152100,SlightlyPoor,AboveAverage,BelowAverage,BelowAverage,6.12,2.83,0.315,Poor
124789,Good,VeryGood,Poor,SlightlyPoor,4.65,2.03,0.386,Good
118233,SlightlyPoor,AboveAverage,Poor,VeryPoor,4.98,2.37,0.368,Poor
158596,BelowAverage,VeryPoor,SlightlyGood,VeryGood,4.77,1.93,0.339,Good
203111,AboveAverage,Excellent,Good,Excellent,5.66,2.69,0.349,VeryGood
142267,SlightlyPoor,SlightlyPoor,SlightlyGood,SlightlyPoor,5.59,1.96,0.311,Poor
178216,Good,Excellent,VeryGood,BelowAverage,4.98,2.56,0.318,VeryGood
210709,Average,SlightlyPoor,Excellent,VeryGood,6.16,2.87,0.387,Good
163215,VeryGood,BelowAverage,VeryPoor,Good,4.69,1.88,0.346,Good
121827,Poor,SlightlyGood,AboveAverage,AboveAverage,5.47,2.52,0.315,Good
173133,Poor,SlightlyGood,SlightlyGood,VeryPoor,4.95,1.77,0.389,Poor
143049,VeryGood,Good,VeryGood,AboveAverage,5.8,1.94,0.392,VeryGood
159178,SlightlyGood,Average,VeryGood,BelowAverage,5.72,2.78,0.353,Good
129932,Excellent,SlightlyPoor,VeryGood,Poor,5.62,2.89,0.368,Good
158506,SlightlyPoor,Excellent,VeryPoor,SlightlyGood,4.95,2.59,0.322,Good
168040,Average,BelowAverage,VeryGood,BelowAverage,6.12,2.5,0.393,Good
126788,Excellent,AboveAverage,Excellent,BelowAverage,5.52,2.22,0.377,Good
144692,Poor,SlightlyPoor,Poor,Average,5.68,2.25,0.335,Poor
174850,Poor,Poor,VeryPoor,SlightlyPoor,5.41,1.81,0.335,Poor
166670,AboveAverage,AboveAverage,Average,SlightlyGood,5.22,2.68,0.397,Good
169534,BelowAverage,Poor,Poor,SlightlyGood,6,2.14,0.305,Poor
150782,Poor,AboveAverage,Good,Poor,5.24,1.93,0.325,Poor
120545,VeryPoor,Poor,SlightlyPoor,Average,4.41,2.61,0.362,Poor
126374,VeryPoor,Average,Poor,Good,6,1.87,0.319,Poor
174533,VeryPoor,Poor,BelowAverage,VeryPoor,4.79,2.83,0.359,Poor
126447,BelowAverage,BelowAverage,Average,Poor,5.42,2.43,0.392,Poor
163635,Good,VeryPoor,SlightlyPoor,VeryGood,5.64,1.88,0.355,Good
190488,BelowAverage,BelowAverage,Poor,AboveAverage,4.9,2.18,0.367,Poor
117695,VeryGood,VeryGood,Average,Poor,5.06,2.07,0.38,Good
159809,AboveAverage,Good,AboveAverage,SlightlyPoor,5.7,2.08,0.328,Good
131782,Excellent,SlightlyGood,VeryGood,AboveAverage,4.66,2.15,0.375,VeryGood
207640,SlightlyGood,VeryPoor,BelowAverage,VeryPoor,5.05,2.5,0.323,Poor
202408,SlightlyGood,VeryPoor,Average,Excellent,5.06,2.88,0.347,Good
125358,Poor,AboveAverage,Excellent,Excellent,4.91,2.57,0.395,Good
175821,AboveAverage,Excellent,Excellent,SlightlyGood,4.58,2.26,0.324,VeryGood
203427,AboveAverage,Average,SlightlyGood,Poor,4.32,2.67,0.302,Poor
202099,Poor,SlightlyPoor,Excellent,Poor,5.56,2.24,0.378,Poor
192794,SlightlyPoor,VeryGood,VeryGood,Poor,5.85,2.36,0.372,Good
203404,SlightlyPoor,AboveAverage,Poor,Poor,4.97,2.03,0.386,Poor
168655,SlightlyGood,Average,BelowAverage,BelowAverage,4.25,2.01,0.359,Poor
175530,Good,AboveAverage,Excellent,AboveAverage,6.15,2.47,0.302,Good
157988,Excellent,BelowAverage,SlightlyGood,VeryGood,4.25,2.01,0.326,Good
171720,VeryPoor,AboveAverage,SlightlyPoor,Excellent,5.28,2.58,0.332,Poor
191115,Poor,Poor,AboveAverage,Poor,4.52,2.38,0.321,Poor
161197,AboveAverage,SlightlyPoor,Excellent,BelowAverage,5.82,2.6,0.339,Good
211055,SlightlyPoor,Poor,BelowAverage,VeryGood,5.58,2.08,0.354,Poor
136160,Average,BelowAverage,Average,Poor,5.46,2.57,0.311,Poor
204407,BelowAverage,SlightlyPoor,Poor,Good,5.83,2.61,0.398,Poor
152845,VeryGood,SlightlyPoor,Excellent,SlightlyPoor,4.24,2.23,0.383,Good
118301,BelowAverage,SlightlyGood,AboveAverage,Poor,6.03,1.99,0.299,Poor
173674,Poor,Poor,BelowAverage,SlightlyGood,5.79,2.55,0.361,Poor
119941,VeryGood,Poor,Excellent,Good,5,1.89,0.355,Good
112567,BelowAverage,Poor,Average,Excellent,4.86,2.84,0.317,Good
211050,VeryPoor,Average,Average,Poor,5.41,2.04,0.357,Poor
178340,SlightlyPoor,Average,Excellent,VeryGood,5.51,2.29,0.358,Good
166808,VeryPoor,SlightlyGood,VeryPoor,Average,5.48,2.1,0.397,Poor
202616,Good,Poor,Good,Average,5.22,2.04,0.326,Good
210233,SlightlyPoor,VeryPoor,SlightlyPoor,SlightlyGood,5.76,2.47,0.31,Poor
209027,Good,AboveAverage,Average,VeryGood,6.06,1.89,0.397,Good
130415,Poor,SlightlyPoor,BelowAverage,Good,4.86,2.89,0.395,Poor
214014,Average,BelowAverage,Average,Excellent,4.81,1.85,0.368,Good
158568,Excellent,VeryGood,Poor,VeryPoor,5.73,2.28,0.302,Good
211659,Poor,VeryGood,Excellent,AboveAverage,5.94,2.88,0.389,Good
167155,BelowAverage,SlightlyGood,Excellent,BelowAverage,5.1,1.85,0.355,Good
179477,Excellent,VeryPoor,BelowAverage,SlightlyGood,4.86,2.2,0.36,Good
197279,Excellent,Poor,BelowAverage,Poor,4.55,2.61,0.342,Poor
147305,Average,Excellent,VeryGood,BelowAverage,5.96,1.75,0.388,Good
155684,Excellent,Average,Poor,VeryPoor,4.88,2.5,0.298,Poor
200247,Poor,Average,SlightlyPoor,Good,5.5,1.77,0.328,Poor
123644,Poor,VeryPoor,BelowAverage,SlightlyPoor,5.17,2.11,0.352,Poor
130499,Average,SlightlyPoor,SlightlyPoor,Poor,4.51,2.13,0.389,Poor
211141,SlightlyGood,AboveAverage,Poor,AboveAverage,5.14,1.98,0.352,Good
193448,AboveAverage,BelowAverage,SlightlyPoor,SlightlyPoor,4.93,2.28,0.33,Poor
206363,SlightlyPoor,BelowAverage,Average,VeryGood,5.18,1.78,0.355,Good
163715,Poor,VeryPoor,SlightlyPoor,SlightlyGood,5.61,2.06,0.376,Poor
141160,Excellent,AboveAverage,Average,VeryPoor,5.73,1.93,0.305,Good
154407,VeryPoor,VeryGood,SlightlyPoor,Good,5.42,2.06,0.306,Good
194281,Average,Average,SlightlyPoor,SlightlyGood,5.77,2.85,0.317,Poor
123189,Excellent,VeryPoor,Good,VeryGood,5.69,1.77,0.314,Good
168500,AboveAverage,Average,Good,Good,5.14,2.58,0.329,Good
177438,Average,Good,Excellent,Excellent,4.88,2.39,0.338,VeryGood
190089,VeryGood,Excellent,Excellent,Average,5,2.58,0.355,VeryGood
213729,VeryPoor,VeryGood,Excellent,VeryGood,4.27,1.84,0.392,Good
126377,Poor,SlightlyGood,Average,Excellent,6.04,1.83,0.332,Good
169468,AboveAverage,AboveAverage,Average,Average,4.33,2.71,0.323,Good
151841,SlightlyGood,SlightlyGood,SlightlyPoor,Good,5.03,2.31,0.357,Good
191256,Good,Poor,Average,Poor,5.54,2.09,0.317,Poor
125178,VeryPoor,SlightlyPoor,Good,Good,5.17,2.36,0.346,Poor
201602,Good,Poor,Poor,VeryPoor,4.6,2.35,0.332,Poor
199108,AboveAverage,Good,Good,BelowAverage,5.02,2.67,0.362,Good
114408,SlightlyGood,VeryPoor,SlightlyGood,SlightlyPoor,4.37,1.96,0.389,Poor
202751,SlightlyGood,SlightlyGood,BelowAverage,BelowAverage,5.7,2.47,0.333,Good
206390,BelowAverage,Average,AboveAverage,Average,5.19,2.21,0.371,Poor
152419,Good,Good,VeryGood,VeryPoor,4.58,2.05,0.387,Good
184911,BelowAverage,SlightlyGood,Average,Good,4.76,1.78,0.394,Good
124125,Good,VeryPoor,VeryPoor,Poor,4.24,1.84,0.342,Poor
179011,AboveAverage,Poor,Average,BelowAverage,5.49,2.05,0.329,Poor
132687,AboveAverage,SlightlyGood,SlightlyGood,Excellent,4.34,2.6,0.316,Good
184867,AboveAverage,SlightlyPoor,VeryGood,Poor,5.75,1.99,0.385,Poor
181440,Good,VeryGood,SlightlyPoor,Excellent,5.04,2.34,0.391,Good
191185,AboveAverage,Average,AboveAverage,BelowAverage,4.51,2.34,0.36,Good
185684,Poor,BelowAverage,VeryGood,Average,4.44,1.83,0.338,Poor
131883,AboveAverage,Average,SlightlyPoor,Poor,5.49,2.25,0.359,Poor
125334,Average,VeryGood,VeryPoor,VeryGood,6.14,2.07,0.372,Good
170558,VeryPoor,VeryGood,SlightlyPoor,VeryPoor,4.52,1.98,0.339,Poor
207196,Poor,SlightlyPoor,SlightlyGood,Average,6.2,1.95,0.385,Poor
158236,Excellent,Excellent,Excellent,SlightlyPoor,5.85,1.77,0.352,VeryGood
144546,VeryGood,SlightlyPoor,VeryPoor,BelowAverage,4.62,2.55,0.343,Poor
135186,Excellent,Average,Good,SlightlyGood,5.79,2.89,0.38,Good
170823,VeryPoor,SlightlyPoor,VeryGood,Average,4.28,2.21,0.333,Poor
162231,AboveAverage,SlightlyGood,Poor,AboveAverage,5.27,2.32,0.388,Good
169454,SlightlyGood,Average,Average,AboveAverage,5.42,2.07,0.398,Good
174802,BelowAverage,SlightlyPoor,Poor,VeryPoor,4.81,2.36,0.332,Poor
196242,VeryPoor,BelowAverage,VeryGood,AboveAverage,5.26,2.01,0.352,Poor
113157,Excellent,SlightlyPoor,SlightlyPoor,Poor,5.6,1.9,0.34,Poor
116413,VeryPoor,AboveAverage,AboveAverage,AboveAverage,6.01,2.35,0.373,Poor
115612,Excellent,Excellent,Good,Average,4.34,1.76,0.387,VeryGood
195833,VeryGood,Good,Poor,VeryPoor,5.68,2.72,0.379,Poor
186491,AboveAverage,SlightlyGood,SlightlyGood,Average,5.64,2.44,0.307,Good
111533,Poor,Good,Excellent,VeryGood,5.8,2.24,0.369,Good
139768,VeryGood,SlightlyGood,SlightlyPoor,VeryGood,6.17,2.49,0.349,Good
137459,VeryPoor,VeryPoor,BelowAverage,Poor,5.73,1.82,0.395,Poor
113368,BelowAverage,Average,Excellent,SlightlyPoor,6.16,2.24,0.328,Good
129496,AboveAverage,SlightlyPoor,VeryPoor,Excellent,6.15,1.99,0.317,Poor
167350,SlightlyPoor,SlightlyGood,Excellent,VeryGood,4.83,2.62,0.382,Good
197578,Poor,Good,AboveAverage,Excellent,4.67,1.99,0.392,Good
139894,BelowAverage,BelowAverage,Poor,Poor,4.37,2.45,0.313,Poor
167004,Good,SlightlyPoor,Poor,Average,5.66,2.4,0.391,Poor
195077,Excellent,VeryGood,VeryGood,AboveAverage,5.9,2.03,0.397,VeryGood
133934,Excellent,VeryGood,VeryGood,Average,4.88,2.67,0.317,VeryGood
209669,Average,SlightlyGood,BelowAverage,Excellent,6.17,1.8,0.312,Good
128187,Average,SlightlyGood,BelowAverage,AboveAverage,5.73,2.06,0.362,Good
130611,Average,VeryGood,VeryGood,SlightlyGood,4.93,2.3,0.298,Good
121424,Excellent,SlightlyPoor,Average,Good,5.07,2.12,0.344,Good
159599,Poor,AboveAverage,SlightlyGood,Poor,5.19,2.02,0.338,Poor
200883,VeryGood,Poor,SlightlyPoor,Excellent,4.56,2.13,0.362,Good
207407,Poor,VeryPoor,SlightlyPoor,VeryPoor,4.8,2.06,0.356,Poor
204750,SlightlyGood,BelowAverage,BelowAverage,BelowAverage,5.37,2.81,0.316,Poor
194170,VeryGood,SlightlyPoor,AboveAverage,VeryGood,5.88,2.39,0.354,Good
180488,Poor,Poor,BelowAverage,Poor,4.36,2.79,0.355,Poor
125559,AboveAverage,SlightlyGood,SlightlyGood,Good,5.23,2.74,0.349,Good
147367,Average,Excellent,VeryPoor,VeryPoor,5.56,2,0.371,Poor
139992,Average,VeryPoor,VeryGood,VeryGood,4.28,2.21,0.308,Good
134246,VeryGood,Average,Poor,VeryPoor,5.07,2.57,0.333,Poor
111594,Poor,BelowAverage,VeryGood,Excellent,4.71,2.8,0.31,Good
206593,BelowAverage,Excellent,SlightlyGood,Average,4.77,2.71,0.312,Good
179481,SlightlyPoor,Good,Excellent,VeryGood,5.46,2.31,0.396,Good
112420,AboveAverage,BelowAverage,SlightlyPoor,Excellent,4.66,2.82,0.32,Good
162442,Excellent,Poor,Average,BelowAverage,5.64,1.96,0.359,Good
212498,Average,SlightlyGood,Average,Average,5.02,2.44,0.324,Good
170488,Poor,VeryGood,VeryPoor,VeryPoor,4.56,2.49,0.372,Poor
169158,Average,SlightlyPoor,Average,SlightlyGood,5.96,2.31,0.397,Poor
132133,VeryPoor,SlightlyGood,Poor,Excellent,4.98,2.37,0.319,Poor
121075,Excellent,VeryGood,Excellent,SlightlyGood,4.34,2.46,0.38,VeryGood
199188,AboveAverage,AboveAverage,SlightlyPoor,Average,6.16,2.16,0.304,Poor
194506,AboveAverage,Excellent,Good,BelowAverage,6,2.74,0.322,Good
155081,Average,BelowAverage,SlightlyGood,BelowAverage,5.72,1.91,0.342,Poor
193923,Average,VeryPoor,SlightlyPoor,Average,5.13,1.89,0.389,Poor
117713,Poor,AboveAverage,AboveAverage,SlightlyPoor,5.19,2.11,0.356,Poor
170038,SlightlyPoor,Average,Poor,VeryGood,4.24,2.57,0.365,Poor
195430,SlightlyPoor,Excellent,SlightlyGood,VeryGood,5.8,2.76,0.361,Good
193792,SlightlyPoor,Average,Excellent,VeryPoor,5.22,2.85,0.394,Poor
183325,SlightlyGood,SlightlyPoor,BelowAverage,AboveAverage,5.93,1.88,0.33,Poor
157728,VeryPoor,SlightlyPoor,BelowAverage,BelowAverage,4.25,2.38,0.353,Poor
184254,SlightlyPoor,Excellent,BelowAverage,SlightlyPoor,4.87,2.56,0.333,Poor
174384,VeryPoor,SlightlyPoor,SlightlyPoor,Average,4.47,1.95,0.372,Poor
200714,VeryPoor,VeryGood,VeryGood,SlightlyGood,5.79,1.97,0.305,Good
185612,Average,BelowAverage,VeryPoor,Excellent,4.67,2.57,0.3,Poor
147493,SlightlyGood,SlightlyPoor,SlightlyPoor,SlightlyPoor,5.33,1.83,0.332,Poor
211923,VeryPoor,VeryGood,SlightlyPoor,VeryPoor,4.45,2.69,0.356,Poor
146764,Excellent,BelowAverage,Average,Good,5.73,1.94,0.348,Good
115812,Good,Good,Excellent,Good,5.36,2.78,0.316,VeryGood
206629,Excellent,VeryGood,VeryGood,AboveAverage,4.98,2.29,0.389,VeryGood
210944,VeryGood,VeryGood,AboveAverage,AboveAverage,5.85,2.83,0.393,Good
130738,SlightlyGood,Excellent,Good,Average,5.9,2.5,0.314,Good
167315,Poor,Poor,Good,BelowAverage,5.13,2.7,0.37,Poor
115199,Excellent,VeryGood,BelowAverage,Average,4.42,2.1,0.36,Good
176766,Average,Good,SlightlyPoor,VeryGood,5.49,2.68,0.319,Good
185038,VeryPoor,AboveAverage,VeryPoor,AboveAverage,5.41,1.91,0.347,Poor
163443,Poor,Poor,BelowAverage,VeryGood,5.09,2.32,0.331,Poor
206662,Excellent,AboveAverage,Excellent,VeryPoor,5.46,2.41,0.377,Good
124997,AboveAverage,Poor,Excellent,Good,4.79,2,0.332,Good
195515,Good,VeryPoor,Good,AboveAverage,4.76,2.24,0.326,Good
